Source	Interaction	Target
Sp2	->	Sp2
Sp2	->	Spock2
Sp2	->	Hdac7
Sp2	->	Iffo1
Sp2	->	Ltbr
Sp2	->	Mafk
Sp2	->	Sp2
Smarcc2	->	Polk
Smarcc2	->	Prpf19
Smarcc2	->	Vezt
Smarcc2	->	Iqgap1
Smarcc2	->	Plec
Smarcc2	->	Ttc26
Ikzf2	->	Fam73a
Ikzf2	->	Nsmce4a
Ikzf2	->	Sdhc
Ikzf2	->	Ube3a
Ikzf2	->	Inpp4b
Ikzf2	->	Rps26
Ikzf2	->	Sema6d
Ikzf2	->	Trp73
E2f3	->	Arap2
E2f3	->	Ctr9
E2f3	->	Cul3
E2f3	->	E2f3
E2f3	->	Fkbp2
E2f3	->	Nr2c2
E2f3	->	Nr4a3
E2f3	->	P2ry6
E2f3	->	Rbm25
E2f3	->	Rbm47
E2f3	->	Ruvbl2
E2f3	->	Sept8
E2f3	->	Stk10
E2f3	->	2210408I21Rik
E2f3	->	Als2
E2f3	->	Apitd1
E2f3	->	Dcun1d4
E2f3	->	Ddr1
E2f3	->	E2f3
E2f3	->	Espn
E2f3	->	Gbas
E2f3	->	Golga1
E2f3	->	Ly6i
E2f3	->	Magi2
E2f3	->	Map3k12
E2f3	->	Npat
E2f3	->	Phka2
E2f3	->	Pias4
E2f3	->	Prnp
E2f3	->	Strn
E2f3	->	Tm7sf3
E2f3	->	Trrap
E2f3	->	Zfp398
E2f3	->	E2f3
E2f3	->	Eef2k
E2f3	->	Nsmce4a
E2f3	->	Rpl34-ps1
E2f3	->	Rps27l
E2f3	->	Sephs1
E2f3	->	Slc38a1
E2f3	->	Zfp367
Hmgb1	->	Eif4e
Hmgb1	->	Gtsf1
Hmgb1	->	Hmgb1
Hmgb1	->	Hpdl
Hmgb1	->	Npm1
Hmgb1	->	Ptma
Hmgb1	->	Twist2
Hmgb1	->	Vamp8
Elk3	->	Bcl2a1b
Elk3	->	Bcl2a1d
Elk3	->	Casp2
Elk3	->	Cdkn2a
Elk3	->	Cpeb4
Elk3	->	Fermt2
Elk3	->	Gba
Elk3	->	Hccs
Elk3	->	Klhl20
Elk3	->	Mab21l2
Elk3	->	Mfap1b
Elk3	->	Nrp1
Elk3	->	Prph
Elk3	->	Trim8
Elk3	->	Elk3
Elk3	->	Qser1
Elk3	->	Sod2
Elk3	->	Angpt2
Elk3	->	Ccdc39
Elk3	->	Elk3
Elk3	->	Mfap1b
Elk3	->	Ppp1r9b
Elk3	->	Rfx8
Elk3	->	Spn
Elk3	->	Ssr2
Elk3	->	Trim7
Elk3	->	Zfp873
Tead2	->	Chst1
Tead2	->	Slc44a1
Tead2	->	Snai2
Tead2	->	Colq
Tead2	->	Hhex
Tead2	->	Myadm
Tead2	->	Phactr2
Ppard	->	Cep68
Ppard	->	Galnt12
Ppard	->	Gpc2
Ppard	->	Sec14l1
Ppard	->	Wipf2
Ppard	->	Arhgap20
Ppard	->	Btbd7
Ppard	->	Frmd6
Ppard	->	Hexim1
Ppard	->	Nfe2l3
Ppard	->	Acsm3
Ppard	->	Il7
Ppard	->	Myod1
Ppard	->	Neurl1b
Ppard	->	Plcd3
Ppard	->	Ppard
Ppard	->	Ptprs
Ppard	->	Sec31b
Ppard	->	Abtb2
Ppard	->	Acot7
Ppard	->	Ap1g2
Ppard	->	Bex2
Ppard	->	Cir1
Ppard	->	Ppard
Ppard	->	Ttyh3
Ppard	->	Zfp112
Zfp647	->	Fam71f2
Zfp647	->	Plekha6
Zfp647	->	Trpm1
Zfp647	->	Zfp647
Zfp647	->	Creb3l2
Zfp647	->	Jazf1
Zfp647	->	Nol6
Zfp647	->	Pomgnt1
Zfp647	->	Prelid2
Zfp647	->	Tshz1
Zfp647	->	Zfp647
Zfp626	->	Ric8b
Zfp626	->	Tuft1
Zfp626	->	Ust
Zfp626	->	Bcl2l1
Zfp626	->	Ccl1
Zfp626	->	Ttc36
Ovol1	->	A830010M20Rik
Ovol1	->	Cand2
Ovol1	->	Crybg3
Ovol1	->	Ovol1
Ovol1	->	Plp1
Ovol1	->	Plscr1
Ovol1	->	Tex2
Ovol1	->	Thnsl1
Ovol1	->	Zfp346
Ovol1	->	Zkscan5
Stat6	->	Gnai3
Stat6	->	Mkln1
Stat6	->	Stat6
Stat6	->	Bok
Stat6	->	Cenpj
Stat6	->	Nek6
Stat6	->	Stat6
Stat6	->	Wipf1
Stat6	->	Abtb2
Stat6	->	C1qc
Stat6	->	Ccdc88a
Stat6	->	Cdk16
Stat6	->	Chm
Stat6	->	Pelo
Stat6	->	Slc15a3
Stat6	->	Sox4
Stat6	->	Atp6v0a1
Stat6	->	Stat6
Cebpg	->	Abcb6
Cebpg	->	Brd4
Cebpg	->	Cdnf
Cebpg	->	Ddit4
Cebpg	->	Dgkh
Cebpg	->	Fnip1
Cebpg	->	Iws1
Cebpg	->	Laptm4b
Cebpg	->	Mepce
Cebpg	->	Odc1
Cebpg	->	Pds5b
Cebpg	->	Riok3
Cebpg	->	Ripk4
Cebpg	->	Rpap1
Cebpg	->	Ccdc47
Cebpg	->	Cebpg
Cebpg	->	Fyn
Cebpg	->	Tmem59l
Cebpg	->	Wasf2
Cebpg	->	Cebpg
Cebpg	->	Dhrs3
Cebpg	->	Gm5901
Cebpg	->	Lrig3
Cebpg	->	Wwtr1
Zfp148	->	Hecw2
Zfp148	->	Ralbp1
Zfp148	->	Sept9
Zfp148	->	Tnik
Zfp148	->	Wasf2
Mycn	->	Cdk5r1
Mycn	->	Col1a1
Mycn	->	Gm8773
Mycn	->	Clcn6
Mycn	->	Ctns
Mycn	->	Ficd
Mycn	->	Pfkfb3
Mycn	->	Rragc
Mycn	->	Ttll3
Mycn	->	Gpr19
Mycn	->	Mycn
Mycn	->	Ptprs
Mycn	->	Shcbp1
Mycn	->	Slc43a1
Mycn	->	Zfp296
Mycn	->	Zfp428
Rbpj	->	Cdkl1
Rbpj	->	Glt28d2
Rbpj	->	Nupr1
Rbpj	->	Pan2
Rbpj	->	Pcdhgb8
Rbpj	->	Ptpn3
Rbpj	->	Mrvi1
Rbpj	->	Rarb
Rbpj	->	Zfp128
Zfp384	->	Pabpc4
Zfp384	->	Plcd4
Zfp384	->	Ppp2r5d
Zfp384	->	Rab11fip1
Zfp384	->	Spry4
Zfp384	->	Tcf4
Zfp384	->	Aim1
Zfp384	->	Il15
Zfp384	->	Ubash3b
Trps1	->	Chmp4b
Trps1	->	Csnk1e
Trps1	->	Gdi1
Trps1	->	Grk6
Trps1	->	Lyl1
Trps1	->	Mrpl48
Trps1	->	Rcn1
Trps1	->	Tmem57
Trps1	->	Trps1
Trps1	->	Oaz3
Trps1	->	Sorbs3
Trps1	->	Ap1m1
Trps1	->	Elmo2
Trps1	->	G3bp2
Trps1	->	Scube1
Trps1	->	Tigit
Trps1	->	Trps1
Trps1	->	Tsc1
Nfkb1	->	Myadm
Nfkb1	->	Nfkb1
Nfkb1	->	Gfra1
Nfkb1	->	Naa15
Nfkb1	->	Nfkb1
Nfkb1	->	Nfatc1
Nfkb1	->	Nfkb1
Nfkb1	->	Pum1
Nfkb1	->	Relb
Nfkb1	->	Tulp3
Nfkb1	->	Cebpa
Nfkb1	->	Fbxw4
Nfkb1	->	Gnl1
Nfkb1	->	Lrig3
Nfkb1	->	Nfkb1
Nfkb1	->	Nr6a1
Nfkb1	->	Pik3r5
Nfkb1	->	Prkd2
Nfkb1	->	Prkdc
Nfkb1	->	Rcor3
Nfkb1	->	Ring1
Nfkb1	->	Sema4b
Nfkb1	->	Slc35d3
Nfkb1	->	Zbtb34
Nfkb1	->	Zpbp2
Nfkb1	->	Cd82
Nfkb1	->	Dnajc10
Nfkb1	->	Ly6g5b
Nfkb1	->	Nfkb1
Nfkb1	->	P2ry10
Nfkb1	->	Zfr
Rad21	->	4931429I11Rik
Rad21	->	Il2ra
Rad21	->	Slc12a6
Rad21	->	St8sia6
Rad21	->	Taf15
Rad21	->	Ywhaz
Rad21	->	Alad
Rad21	->	Leo1
Rad21	->	Rad21
Rad21	->	Fam83h
Rad21	->	Jup
Rad21	->	Odf3b
Tcf12	->	Acot11
Tcf12	->	Gjb2
Tcf12	->	Rin3
Tcf12	->	Tsen54
Tcf12	->	Zfp688
Tcf12	->	Arhgef3
Tcf12	->	Midn
Tcf12	->	Xcl1
Tcf12	->	Esm1
Tcf12	->	Fam83h
Tcf12	->	Fsd2
Tcf12	->	Mfng
Tcf12	->	Padi1
Tcf12	->	Tcf12
Tcf12	->	Cdc73
Tcf12	->	Derl1
Tcf12	->	Fyttd1
Tcf12	->	R3hdm1
Tcf12	->	Wtap
Zfp329	->	Ap1s2
Zfp329	->	Efhc2
Zfp329	->	Fam162a
Zfp329	->	Gapdhs
Zfp329	->	Mier2
Zfp329	->	Osbpl9
Zfp329	->	Slc23a2
Zfp329	->	Unc119b
Zfp329	->	Xkr5
Zfp329	->	C130050O18Rik
Zfp329	->	Dlec1
Zfp329	->	Morn3
Zfp329	->	Ap3m1
Zfp329	->	Cit
Zfp329	->	Eml6
Zfp329	->	Glt8d2
Zfp329	->	Hpdl
Zfp329	->	Kif18a
Zfp329	->	Pip5k1b
Zfp329	->	Rnaseh2b
Zfp329	->	Trim34a
Zfp329	->	Ubtd2
Otx1	->	Arfip1
Otx1	->	Ddhd1
Otx1	->	Grik5
Otx1	->	Nrn1
Otx1	->	Otx1
Otx1	->	Slc1a2
Otx1	->	Fzd4
Otx1	->	Nipa1
Otx1	->	Otx1
Otx1	->	Sgms2
Otx1	->	Ypel4
Otx1	->	Agbl5
Otx1	->	Aspm
Otx1	->	Ccdc96
Otx1	->	Otx1
Otx1	->	Zfp428
Hdac1	->	Coq2
Hdac1	->	Fxr2
Hdac1	->	Smarca4
Hdac1	->	Uchl3
Hdac1	->	Eif5a2
Hdac1	->	Nrn1
Osr2	->	5730409E04Rik
Osr2	->	Aven
Osr2	->	Carf
Osr2	->	Fam160a1
Osr2	->	Iffo2
Osr2	->	Kazald1
Osr2	->	Lmna
Osr2	->	Map3k15
Osr2	->	Nckap1
Osr2	->	Ntng2
Osr2	->	Osr2
Osr2	->	Ptprk
Osr2	->	Rad18
Osr2	->	Serpine2
Osr2	->	Tlk2
Osr2	->	Fam26e
Osr2	->	Osr2
Osr2	->	Armcx2
Osr2	->	Bcl6
Osr2	->	Cadm1
Osr2	->	Dyrk1a
Osr2	->	Osr2
Osr2	->	Rreb1
Osr2	->	Usp11
Osr2	->	Zfp943
Osr2	->	Esrra
Osr2	->	Osr2
Osr2	->	Rapgef4
Zfp579	->	Add3
Zfp579	->	Atf7ip
Zfp579	->	Bin3
Zfp579	->	Dcxr
Zfp579	->	Flrt3
Zfp579	->	Gpa33
Zfp579	->	Lyl1
Zfp579	->	Mmp17
Zfp579	->	Mxd4
Zfp579	->	Ndufa7
Zfp579	->	Pitpnm1
Zfp579	->	Prkrir
Zfp579	->	9630028B13Rik
Zfp579	->	Gm973
Zfp579	->	Als2cl
Zfp579	->	Cdc42ep4
Zfp579	->	Crtam
Zfp579	->	Gpr68
Zfp579	->	Lix1
Zfp579	->	Mbnl2
Zfp579	->	Rarb
Zfp579	->	Rasgrf2
Irx3	->	Clic5
Irx3	->	Fgfr1
Irx3	->	Irx3
Irx3	->	Itga7
Irx3	->	Ttbk1
Zfp11	->	Akap9
Zfp11	->	Megf9
Zfp11	->	Mnt
Zfp11	->	Neurl2
Zfp11	->	Ptms
Zfp11	->	Slc25a14
Zfp11	->	Stt3a
Zfp683	->	3830406C13Rik
Zfp683	->	Apitd1
Zfp683	->	Pitx2
Zfp683	->	Tmem41a
Zfp683	->	Dnajb5
Zfp683	->	Pcdhgb7
Zfp683	->	Plekhh3
Zfp683	->	Ralgds
Zfp683	->	Slc3a1
Zfp683	->	Smoc1
Zfp683	->	Tmprss3
Zfp683	->	Tnni3
Sox4	->	Lin54
Sox4	->	Psd
Sox4	->	Sox4
Sox4	->	Tec
Sox4	->	Zc3h6
Sox4	->	Zfp827
Sox4	->	4732471J01Rik
Sox4	->	Ano6
Sox4	->	Dscam
Sox4	->	Fsd1l
Sox4	->	Gnao1
Sox4	->	Kit
Sox4	->	Marcksl1
Sox4	->	Sox4
Sox4	->	Sytl2
Sox4	->	Bard1
Sox4	->	Ccdc142
Sox4	->	Ext1
Sox4	->	Mpp5
Sox4	->	Tmem39b
Sox4	->	Ubash3b
Sox4	->	Arhgef25
Sox4	->	Bambi-ps1
Sox4	->	Crip3
Sox4	->	Dnmt3a
Sox4	->	Dntt
Sox4	->	Fsd1l
Sox4	->	Hist1h2ae
Sox4	->	Hist1h3h
Sox4	->	Klra1
Sox4	->	Nat10
Sox4	->	Nr3c2
Sox4	->	Olfr658
Sox4	->	Pdzd4
Sox4	->	Shc1
Sox4	->	Tada2b
Sox4	->	Tfb2m
Sox4	->	Timm50
Sox4	->	Uhrf1
Sox4	->	Zfp341
Hdac6	->	Ckmt1
Hdac6	->	Ece1
Hdac6	->	Exosc2
Hdac6	->	Maged1
Hdac6	->	Marcksl1
Hdac6	->	Pdcd2l
Hdac6	->	Phf13
Hdac6	->	Psat1
Hdac6	->	Pwp2
Hdac6	->	Slc5a3
Ebf1	->	Cd9
Ebf1	->	Etv4
Ebf1	->	Il33
Ebf1	->	Arhgap29
Ebf1	->	Btk
Ebf1	->	Cd79a
Ebf1	->	Cenpm
Ebf1	->	Ckap4
Ebf1	->	H2-Ab1
Ebf1	->	H2-DMb1
Ebf1	->	H2-DMb2
Ebf1	->	Lrrk2
Ebf1	->	Pyroxd2
Zbtb11	->	S100pbp
Zbtb11	->	Cyb5r3
Zbtb11	->	Dclk1
Zbtb11	->	Eif2a
Zbtb11	->	Uhrf1
Zfp867	->	Alpk3
Zfp867	->	Ccr6
Zfp867	->	Gab2
Zfp867	->	Gm7367
Zfp867	->	Magi2
Zfp867	->	Pkhd1l1
Zfp867	->	Rgl1
Zfp867	->	Tusc1
Zfp867	->	Xkrx
Zfp867	->	Zdhhc23
Pparg	->	Pparg
Pparg	->	Fhit
Pparg	->	Ramp1
Pparg	->	Rap2a
Pparg	->	Rassf6
Pparg	->	Selm
Pparg	->	Susd4
Pparg	->	Tiam2
Pparg	->	Tmcc1
Pparg	->	2900005J15Rik
Pparg	->	Ass1
Pparg	->	Dhrs3
Pparg	->	Ksr2
Pparg	->	Zc3h12c
Klf8	->	Ankrd27
Klf8	->	Gata1
Klf8	->	Klf8
Klf8	->	Trim35
Klf8	->	Zfp526
Klf8	->	Zcchc24
Klf8	->	Ano8
Klf8	->	Ap3b1
Klf8	->	Bahcc1
Klf8	->	Chl1
Klf8	->	D8Ertd82e
Klf8	->	Fgd6
Klf8	->	Klf8
Klf8	->	Lrrc48
Klf8	->	Mid1
Klf8	->	Plod1
Klf8	->	Ralgapa1
Klf8	->	Scarb1
Klf8	->	Tlcd1
Tef	->	1110059E24Rik
Tef	->	4930581F22Rik
Tef	->	Ciz1
Tef	->	Gm10125
Tef	->	Gzf1
Tef	->	H6pd
Tef	->	Rps6ka2
Tef	->	Spink13
Tef	->	Tef
Tef	->	Tiam1
Tef	->	Tjp1
Tef	->	Zfp687
Tef	->	Zfp821
Tef	->	Nfkb2
Tef	->	Psat1
Tef	->	Tef
Tef	->	Wdhd1
Tef	->	1500009L16Rik
Tef	->	Armcx4
Tef	->	Carf
Tef	->	D330041H03Rik
Tef	->	Eif4enif1
Tef	->	Lrrfip2
Tef	->	Lrrtm2
Tef	->	Psip1
Tef	->	Riok3
Tef	->	Slc7a7
Tef	->	Tef
Tef	->	Tg
Tef	->	Aebp1
Tef	->	Gpr68
Tef	->	Pkdcc
Tef	->	Tef
Tef	->	Vav3
Tef	->	Wars
Bhlhe41	->	Chst1
Bhlhe41	->	Kcnip3
Bhlhe41	->	Bhlhe41
Bhlhe41	->	Cldn12
Bhlhe41	->	Dscam
Bhlhe41	->	Gpm6b
Bhlhe41	->	Irf6
Bhlhe41	->	Lgi2
Bhlhe41	->	Pacsin1
Bhlhe41	->	Rab31
Bhlhe41	->	Rin2
Bhlhe41	->	Trpm1
Etv6	->	Brd4
Etv6	->	Dnttip2
Etv6	->	Etv6
Etv6	->	Mettl6
Etv6	->	Mtmr9
Etv6	->	Nfxl1
Etv6	->	Phkg2
Etv6	->	Polg
Etv6	->	Twf1
Etv6	->	Cdc42ep3
Etv6	->	Gpm6b
Etv6	->	Etv6
Etv6	->	Lrrc49
Etv6	->	Etv6
Etv6	->	Golga1
Etv6	->	Hccs
Etv6	->	Msmp
Etv6	->	Nfkb2
Etv6	->	Serp1
Etv6	->	Zc3hc1
Zfp708	->	Cep57l1
Zfp708	->	Foxm1
Zfp708	->	Gm10451
Zfp708	->	Hspa2
Zfp708	->	Magohb
Zfp708	->	Pccb
Zfp708	->	Spry1
Zfp708	->	Zfp708
Zfp708	->	Zufsp
Zfp708	->	0610038B21Rik
Zfp708	->	A230046K03Rik
Zfp708	->	Akt3
Zfp708	->	Dcp1b
Zfp708	->	Dynlt1b
Zfp708	->	Fam63a
Zfp708	->	Patl1
Zfp708	->	Ptgfrn
Zfp708	->	Rasal1
Zfp708	->	Ric8
Zfp708	->	Rnls
Zfp708	->	Trpc1
Zfp708	->	Wwp1
Zfp708	->	Zfp260
Zfp708	->	Zfp708
Zfp708	->	Cdk17
Zfp708	->	Dscr3
Zfp708	->	Fam126a
Zfp708	->	Ficd
Zfp708	->	Irf2bp1
Zfp708	->	Ncoa2
Zfp708	->	Pex16
Zfp708	->	Rffl
Zfp708	->	Slain1
Zfp708	->	Zfp248
Zfp708	->	Zfp708
Zfp708	->	Zmym3
Zfp708	->	9030624J02Rik
Zfp708	->	Aldoc
Zfp708	->	Coq7
Zfp708	->	Dhx33
Zfp708	->	Fam20a
Zfp708	->	Fam63a
Zfp708	->	Hist1h2ac
Zfp708	->	Hspa2
Zfp708	->	Ick
Zfp708	->	Kptn
Zfp708	->	Magi3
Zfp708	->	Mapk7
Zfp708	->	Pole3
Zfp708	->	Rtel1
Zfp708	->	S100a1
Zfp708	->	Ubtd2
Zfp708	->	Usp46
Zfp708	->	Zfp708
Zfp708	->	Abhd14a
Zfp708	->	Ehmt2
Zfp708	->	Hmgn5
Zfp708	->	Hoxd11
Zfp708	->	Mga
Zfp708	->	Smad3
Zfp708	->	Tst
Zfp708	->	Xcl1
Zfp708	->	Zfp708
Zfp597	->	1300002E11Rik
Zfp597	->	Cds2
Zfp597	->	Ddx3x
Zfp597	->	Morf4l2
Zfp597	->	R3hdm1
Zfp597	->	Rnf19a
Zfp597	->	Rufy3
Zfp597	->	Sorbs1
Zfp597	->	Stard7
Zfp597	->	Tmem41b
Zfp597	->	Ube2d3
Zfp597	->	Zfp318
Zfp369	->	2300009A05Rik
Zfp369	->	Acer3
Zfp369	->	Adk
Zfp369	->	Arhgap24
Zfp369	->	Arhgef7
Zfp369	->	Cgrrf1
Zfp369	->	Dnajc13
Zfp369	->	Fastkd5
Zfp369	->	Foxred1
Zfp369	->	Gm5113
Zfp369	->	Klhl3
Zfp369	->	Nsun3
Zfp369	->	Nup35
Zfp369	->	Sfn
Zfp369	->	Spen
Zfp369	->	Tnfsf8
Zfp369	->	Wdr92
Zfp369	->	Zfp369
Zfp369	->	Atp1b1
Zfp369	->	Harbi1
Zfp369	->	Maml2
Zfp369	->	Mpzl3
Zfp369	->	Scel
Zfp369	->	Slc15a1
Zfp369	->	Tmem56
Zfp369	->	Ythdf1
Zfp369	->	Zfp369
Zfp369	->	Zfp456
Zfp369	->	A830010M20Rik
Zfp369	->	Dnajc6
Zfp369	->	Fhdc1
Zfp369	->	H2afv
Zfp369	->	Hps1
Zfp369	->	Neil3
Zfp369	->	Pln
Zfp369	->	Ubash3b
Zfp369	->	Zfp369
Zfp369	->	2700049A03Rik
Zfp369	->	Atp6v0a1
Zfp369	->	Bbs7
Zfp369	->	Blm
Zfp369	->	Cd40lg
Zfp369	->	Ctnnal1
Zfp369	->	Dyrk1b
Zfp369	->	Eps8l1
Zfp369	->	Fgd3
Zfp369	->	Fzd5
Zfp369	->	Gemin5
Zfp369	->	Gm9104
Zfp369	->	Lrba
Zfp369	->	Mpped2
Zfp369	->	Nt5c2
Zfp369	->	Oosp1
Zfp369	->	Ptger3
Zfp369	->	Serpinc1
Zfp369	->	Tssc4
Zfp369	->	Uprt
Zfp369	->	Zfp358
Zfp369	->	Zfp369
Zfp369	->	2210010C04Rik
Zfp369	->	Acbd5
Zfp369	->	AI429214
Zfp369	->	Anxa9
Zfp369	->	Aplp2
Zfp369	->	Cd226
Zfp369	->	Cnga1
Zfp369	->	Dmxl1
Zfp369	->	Fbxo46
Zfp369	->	Fxyd2
Zfp369	->	Golm1
Zfp369	->	Itm2a
Zfp369	->	Klhl24
Zfp369	->	Lrrc14
Zfp369	->	Man1a
Zfp369	->	Mlf1
Zfp369	->	Morc2a
Zfp369	->	Plk2
Zfp369	->	Podxl2
Zfp369	->	Sctr
Zfp369	->	Setmar
Zfp369	->	Sgsh
Zfp369	->	Zfp369
Zfp369	->	Zfp940
Zfp369	->	Zfp956
Hoxc9	->	Dst
Hoxc9	->	E2f8
Hoxc9	->	Hoxc9
Hoxc9	->	Obsl1
Hoxc9	->	Diexf
Hoxc9	->	Ern1
Hoxc9	->	Hsf2
Hoxc9	->	Kif13b
Hoxc9	->	Leo1
Hoxc9	->	Mon2
Hoxc9	->	Nsun6
Hoxc9	->	Oasl1
Hoxc9	->	Pigb
Hoxc9	->	Ppm1l
Hoxc9	->	Prkab2
Hoxc9	->	Rit1
Hoxc9	->	Rnf38
Hoxc9	->	Rtn4rl1
Hoxc9	->	Sart1
Hoxc9	->	Slc30a1
Hoxc9	->	Tceanc
Hoxc9	->	Tshz1
Hoxc9	->	Ccdc73
Hoxc9	->	Gemin4
Hoxc9	->	Gkap1
Hoxc9	->	Hoxc9
Hoxc9	->	Mxi1
Hoxc9	->	Slk
Hoxc9	->	Tctex1d1
Hoxc9	->	Wscd2
Hoxc9	->	Zbtb25
Hoxc9	->	AI429214
Hoxc9	->	Cdh1
Hoxc9	->	Hoxc9
Hoxc9	->	Tbc1d19
Hoxc9	->	Tnfrsf9
Pou2f2	->	A430093F15Rik
Pou2f2	->	Acsl5
Pou2f2	->	Ankrd46
Pou2f2	->	Gpm6b
Pou2f2	->	Klhl28
Pou2f2	->	Ndfip1
Pou2f2	->	Pou2f2
Pou2f2	->	Sdcbp2
Pou2f2	->	Ubash3b
Pou2f2	->	Dnajc22
Pou2f2	->	Fst
Pou2f2	->	Hoxb7
Pou2f2	->	Pou2f2
Pou2f2	->	Tle3
Gbx1	->	Atl2
Gbx1	->	Gbx1
Gbx1	->	Rreb1
Gbx1	->	Synpo
Gbx1	->	Ak4
Gbx1	->	Dab2ip
Gbx1	->	Gbx1
Gbx1	->	Hc
Gbx1	->	Krt83
Gbx1	->	Rad51
Gbx1	->	Ube2c
Gbx1	->	Dscam
Gbx1	->	Fzd5
Gbx1	->	Gbx1
Gbx1	->	Helb
Gbx1	->	Nudcd1
Gbx1	->	Pmaip1
Gbx1	->	Rora
Gbx1	->	St6galnac3
Gbx1	->	Tbc1d4
Cux2	->	Cux2
Cux2	->	Hexdc
Cux2	->	Setbp1
Cux2	->	Srgap3
Cux2	->	Unc5a
Zfp583	->	Elovl1
Zfp583	->	Fnbp1l
Zfp583	->	C1qc
Zfp583	->	Igfbp6
Zfp583	->	Myadm
Zfp583	->	Myo10
Zfp583	->	Rab33a
Zfp583	->	Sema4c
Zfp583	->	Synpo
Gm14326	->	Depdc1a
Gm14326	->	E130012A19Rik
Gm14326	->	Hoxc9
Gm14326	->	Lrrc46
Gm14326	->	Nr6a1
Gm14326	->	Nradd
Gm14326	->	Ptprs
Bcl11a	->	Bcl11a
Bcl11a	->	Cd160
Bcl11a	->	Chrne
Bcl11a	->	Chst2
Bcl11a	->	Cnnm2
Bcl11a	->	Rpap1
Bcl11a	->	Spred2
Hlf	->	2010111I01Rik
Hlf	->	Ado
Hlf	->	Crtam
Hlf	->	Fam134a
Hlf	->	Hlf
Hlf	->	Klhl17
Hlf	->	Mgrn1
Hlf	->	Mina
Hlf	->	Rad23a
Hlf	->	Zfp438
Hlf	->	Aig1
Hlf	->	Cabp1
Hlf	->	Gm7367
Hlf	->	Hlf
Hlf	->	Mpp2
Hlf	->	Prmt5
Hlf	->	Rai1
Hlf	->	Hlf
Hlf	->	Pter
Hlf	->	Rpl39l
Sp6	->	Gm15455
Sp6	->	Hist1h2ak
Sp6	->	Pdlim7
Sp6	->	Ppat
Sp6	->	Smpd3
Sp6	->	Sox6
Sp6	->	Sp6
Sp6	->	Tsga10
Sp6	->	Ccnf
Sp6	->	Ccr10
Sp6	->	Cldn23
Sp6	->	Cyp2s1
Sp6	->	Fam129b
Sp6	->	Pik3cb
Sp6	->	Snx11
Sp6	->	Tom1l2
Sp6	->	Zfp536
Sp6	->	Cry2
Sp6	->	Fig4
Sp6	->	Lrwd1
Sp6	->	Rprd1a
Sp6	->	Siva1
Sp6	->	Tmem87b
Patz1	->	Jarid2
Patz1	->	Patz1
Patz1	->	Zfp710
Patz1	->	Ebf1
Patz1	->	Lims1
Patz1	->	Max
Patz1	->	Patz1
Patz1	->	Rapgefl1
Patz1	->	Sfxn5
Patz1	->	Camk2n2
Patz1	->	Mab21l2
Patz1	->	Rtn4
Msgn1	->	Fancb
Msgn1	->	Gas2
Msgn1	->	Hspb1
Msgn1	->	Mboat2
Msgn1	->	Msgn1
Msgn1	->	Rassf6
Msgn1	->	Shc4
Msgn1	->	Smox
Msgn1	->	Stbd1
Msgn1	->	Tyro3
Msgn1	->	Zfp647
Msgn1	->	Eml5
Msgn1	->	Msgn1
Ep300	->	Atxn1
Ep300	->	Cradd
Ep300	->	D430042O09Rik
Ep300	->	Edc4
Ep300	->	Ep300
Ep300	->	Ets1
Ep300	->	Golga1
Ep300	->	Nab1
Ep300	->	Ppp1r10
Ep300	->	Ripk1
Ep300	->	Scrn3
Ep300	->	Slx1b
Ep300	->	Son
Ep300	->	Sorl1
Ep300	->	Tmbim6
Ep300	->	Trim44
Ep300	->	Ep300
Ep300	->	Pou2f2
Ep300	->	Rcbtb1
Ep300	->	Sec22a
Ep300	->	Ykt6
Ep300	->	Ep300
Ep300	->	Fbxl4
Ep300	->	Slc7a11
Ep300	->	Arhgef25
Ep300	->	Arid3a
Ep300	->	Ep300
Ep300	->	Fabp3
Ep300	->	Fam65b
Ep300	->	Lrrn3
Ep300	->	Myl6b
Ep300	->	Nagk
Ep300	->	Olfm1
Ep300	->	Pld2
Ep300	->	Ptprv
Ep300	->	Rwdd3
Ep300	->	Banp
Ep300	->	Ehd4
Ep300	->	Ep300
Ep300	->	Gpm6b
Ep300	->	Mef2a
Irf7	->	Bst2
Irf7	->	C530008M17Rik
Irf7	->	Cald1
Irf7	->	Ciita
Irf7	->	Cpne3
Irf7	->	Ddx58
Irf7	->	Dhh
Irf7	->	Epsti1
Irf7	->	Gbp4
Irf7	->	Gm15455
Irf7	->	Gm4987
Irf7	->	Gnb5
Irf7	->	Gpr34
Irf7	->	Ifi203
Irf7	->	Ifi27l2a
Irf7	->	Ifi47
Irf7	->	Ifit1
Irf7	->	Ifit3
Irf7	->	Igtp
Irf7	->	Iqgap2
Irf7	->	Irf7
Irf7	->	Irgm1
Irf7	->	Isg15
Irf7	->	Isg20
Irf7	->	Kif5a
Irf7	->	Lgals3bp
Irf7	->	Lgals9
Irf7	->	Lnpep
Irf7	->	Mndal
Irf7	->	Mx1
Irf7	->	Mxd1
Irf7	->	P2ry14
Irf7	->	Parp14
Irf7	->	Parp9
Irf7	->	Prex1
Irf7	->	Prkacb
Irf7	->	Rab5c
Irf7	->	Rnf114
Irf7	->	Rraga
Irf7	->	Rtp4
Irf7	->	Samhd1
Irf7	->	Shisa5
Irf7	->	Slfn8
