Source	Interaction	Target
Trp73	->	Eif4ebp1
Trp73	->	Esm1
Trp73	->	H2-Aa
Trp73	->	Ltb4r1
Trp73	->	Parp3
Trp73	->	Rnf24
Trp73	->	Slc15a3
Trp73	->	Trp73
Trp73	->	5430421N21Rik
Trp73	->	Aaas
Trp73	->	Cdkn1a
Trp73	->	Hgfac
Trp73	->	Hsd17b11
Trp73	->	P2ry1
Trp73	->	Tnfsf8
Trp73	->	Trp73
Trp73	->	Zfp568
Trp73	->	Ccr10
Trp73	->	Egf
Trp73	->	Fbxw11
Trp73	->	Hist1h2be
Trp73	->	Maml3
Trp73	->	Mical3
Trp73	->	Pik3r6
Trp73	->	Rhot2
Trp73	->	Slc35e3
Trp73	->	Sos1
Trp73	->	Trp73
Trp73	->	9330111N05Rik
Trp73	->	Acsl6
Trp73	->	Agbl5
Trp73	->	Atg4c
Trp73	->	Kif13b
Trp73	->	Lmo2
Trp73	->	Prr5l
Trp73	->	Sp7
Trp73	->	Tac4
Trp73	->	Trp73
Trp73	->	Yap1
Trp73	->	Casq1
Trp73	->	Trp73
Trp73	->	Gca
Trp73	->	Mark4
Trp73	->	Myo1b
Trp73	->	Parp3
Trp73	->	Pkn3
Trp73	->	Prpsap2
Trp73	->	Tnni1
Trp73	->	Trp73
Trp73	->	Ttc7b
Prkaa1	->	Avpi1
Prkaa1	->	Cops7b
Prkaa1	->	Cox18
Prkaa1	->	D630045J12Rik
Prkaa1	->	Eif4b
Prkaa1	->	Inadl
Prkaa1	->	Lrrc28
Prkaa1	->	Prkaa1
Prkaa1	->	Thap11
Prkaa1	->	Tmem167b
Prkaa1	->	Wdr62
Prkaa1	->	Zer1
Prkaa1	->	Zfp280c
Prkaa1	->	Zfp69
Tfap2a	->	Cygb
Tfap2a	->	Fbxl19
Tfap2a	->	Lpar5
Tfap2a	->	Nlrx1
Tfap2a	->	Syde1
Tfap2a	->	Tfpi
Tfap2a	->	Itga6
Tfap2a	->	Rapgefl1
Tfap2a	->	9030617O03Rik
Tfap2a	->	Abl1
Tfap2a	->	Acadsb
Tfap2a	->	Actr6
Tfap2a	->	Armcx4
Tfap2a	->	Ccno
Tfap2a	->	Egln3
Tfap2a	->	Grhl1
Tfap2a	->	Phlda3
Tfap2a	->	Sesn2
Tfap2a	->	Slc43a1
Tfap2a	->	Slc45a4
Tfap2a	->	Tmem86a
Tfap2a	->	Zfp518b
Tfap2a	->	Cacna1i
Tfap2a	->	Fam132b
Tfap2a	->	Gmeb2
Tfap2a	->	Kctd1
Tfap2a	->	Lta
Tfap2a	->	Mex3d
Tfap2a	->	Rcan1
Tfap2a	->	Slc16a2
Tfap2a	->	Ss18l1
Tfap2a	->	Tmcc3
Tfap2a	->	Tmem63b
Tfap2a	->	Zpbp
Tfap2a	->	6330403K07Rik
Tfap2a	->	Cnrip1
Tfap2a	->	Cntnap2
Tfap2a	->	Ddr1
Tfap2a	->	Galnt14
Tfap2a	->	Il11ra1
Tfap2a	->	Npl
Tfap2a	->	Nqo1
Tfap2a	->	Nrbp2
Tfap2a	->	Padi3
Tfap2a	->	Plekhg5
Tfap2a	->	Plekhh3
Tfap2a	->	Pou2af1
Tfap2a	->	Ret
Tfap2a	->	Tnp2
Tfap2a	->	Tubb3
Pura	->	Ahcyl1
Pura	->	Avl9
Pura	->	Plekha6
Pura	->	Rad51ap1
Pura	->	Srcin1
Pura	->	Osbpl5
Pura	->	Wscd1
Pura	->	Crebl2
Pura	->	Dclre1c
Pura	->	Mycbp2
Pura	->	Smg5
Pura	->	Sox12
Pura	->	Ttpal
Rbpj	->	Cdk2ap1
Rbpj	->	Gpx2
Rbpj	->	Rasa1
Rbpj	->	2610035D17Rik
Rbpj	->	Egr4
Rbpj	->	Elk3
Rbpj	->	Ell2
Rbpj	->	Fam173b
Rbpj	->	Polr1e
Rbpj	->	Pth1r
Rbpj	->	Rassf6
Rbpj	->	Rbpj
Rbpj	->	Tet3
Rbpj	->	Trim59
Meis3	->	Cd248
Meis3	->	Ctbp2
Meis3	->	Gpr137
Meis3	->	March3
Meis3	->	Pls3
Meis3	->	Prex2
Meis3	->	Rev1
Meis3	->	Ssbp2
Meis3	->	Zic5
Mypop	->	Heatr5b
Mypop	->	Mypop
Mypop	->	Napg
Mypop	->	Ppt2
Mypop	->	Zfp444
Mypop	->	Dusp2
Mypop	->	Enpp1
Mypop	->	Lrch1
Mypop	->	Mypop
Mypop	->	Nbr1
Mypop	->	Pter
Mypop	->	Slc2a8
Mypop	->	Slc39a10
Mypop	->	Spg20
Mypop	->	Zfp451
Mypop	->	Armc6
Mypop	->	Mypop
Mypop	->	Syn1
Mypop	->	Crtc1
Mypop	->	Dennd5a
Mypop	->	Fam187b
Mypop	->	Ip6k1
Mypop	->	Mypop
Mypop	->	Rnf2
Mypop	->	Sesn3
Mypop	->	Sorbs1
Rfx7	->	Arhgap5
Rfx7	->	Daam1
Rfx7	->	Dars2
Rfx7	->	Gprc5b
Rfx7	->	Kdm3a
Rfx7	->	Rfx7
Rfx7	->	Sesn3
Rfx7	->	Trmt2b
Rfx7	->	Usf1
Rfx7	->	Zfp653
Rfx7	->	Btbd9
Rfx7	->	Gbf1
Rfx7	->	Taok2
Rcor1	->	Cxxc1
Rcor1	->	Gnat2
Rcor1	->	Myo1e
Rcor1	->	Pacsin1
Rcor1	->	Rpap3
Plagl2	->	Abat
Plagl2	->	Arap1
Plagl2	->	Clptm1
Plagl2	->	Eea1
Plagl2	->	Ensa
Plagl2	->	Mrpl19
Plagl2	->	Nceh1
Plagl2	->	Plagl2
Plagl2	->	Pptc7
Plagl2	->	Rab33a
Plagl2	->	Rassf4
Plagl2	->	Rbm15
Plagl2	->	Slc7a6
Plagl2	->	Anxa5
Plagl2	->	Atp11b
Plagl2	->	Rilpl1
Plagl2	->	Sepsecs
Plagl2	->	Trim66
Kdm5b	->	Cdca7l
Kdm5b	->	Clstn1
Kdm5b	->	Dnmt3b
Kdm5b	->	Hinfp
Kdm5b	->	Kdm5b
Kdm5b	->	Lef1
Kdm5b	->	Mtdh
Kdm5b	->	Mzt2
Kdm5b	->	Ptges3
Kdm5b	->	Ss18l1
Kdm5b	->	Wac
Kdm5b	->	Wsb1
Kdm5b	->	Xpo1
Erf	->	Denr
Erf	->	Gm5464
Erf	->	Lrrc49
Erf	->	Man2a1
Erf	->	Mcts1
Erf	->	Nkapl
Erf	->	Rasl11b
Erf	->	Rpl38
Erf	->	Tpbg
Erf	->	A430078G23Rik
Erf	->	A930004D18Rik
Erf	->	Alcam
Erf	->	Fhit
Erf	->	Gng12
Erf	->	Junb
Erf	->	Nr2c2ap
Erf	->	Psme4
Erf	->	Ripk1
Erf	->	Utp11l
Erf	->	Acbd5
Erf	->	Ap1ar
Erf	->	Arhgap27
Erf	->	Ftsj3
Erf	->	Lemd3
Erf	->	Osgepl1
Erf	->	Praf2
Erf	->	Srfbp1
Erf	->	Tsen54
Erf	->	Tut1
Erf	->	Ddx17
Erf	->	Grk5
Erf	->	Mllt10
Erf	->	Papd5
Erf	->	Prkrir
Erf	->	Slc39a13
Erf	->	Sp3
Erf	->	Tox4
Erf	->	Atg2b
Erf	->	Bcl2l11
Erf	->	Cep192
Erf	->	Clk2
Erf	->	Col4a4
Erf	->	Dhx30
Erf	->	E2f3
Erf	->	Echdc3
Erf	->	Golga1
Erf	->	Hip1
Erf	->	Nmd3
Erf	->	Orai1
Erf	->	Pex16
Erf	->	Pigm
Erf	->	Ppme1
Erf	->	Rdh12
Erf	->	Sfpq
Erf	->	Slc25a46
Erf	->	Taf1
Erf	->	Tbp
Erf	->	Tiam2
Erf	->	Tspan32
Erf	->	Gin1
Erf	->	Lnp
Erf	->	Ppip5k2
Gabpa	->	Ccpg1
Gabpa	->	Clock
Gabpa	->	Farsa
Gabpa	->	Gabpa
Gabpa	->	Jph4
Gabpa	->	Krba1
Gabpa	->	Loxl2
Gabpa	->	Lpar5
Gabpa	->	Ly96
Gabpa	->	Nt5c3
Gabpa	->	Ovol2
Gabpa	->	Rnf10
Gabpa	->	Rnf181
Gabpa	->	Scrn3
Gabpa	->	Tbc1d1
Gabpa	->	Tm9sf3
Gabpa	->	Tmem231
Gabpa	->	Tsnax
Gabpa	->	Wdfy2
Gabpa	->	Zc3h7a
Gabpa	->	Alkbh3
Gabpa	->	Cfdp1
Gabpa	->	Dpm2
Gabpa	->	Gabpa
Gabpa	->	Itpripl2
Gabpa	->	Lyar
Gabpa	->	Mfsd2a
Gabpa	->	Naa35
Gabpa	->	Pdk3
Gabpa	->	Rab13
Gabpa	->	Rad51c
Gabpa	->	Runx1
Gabpa	->	Serf1
Gabpa	->	Socs4
Gabpa	->	1700049G17Rik
Gabpa	->	Atp2a3
Gabpa	->	Atp6v0a1
Gabpa	->	Cxadr
Gabpa	->	Frmd5
Gabpa	->	Fzd5
Gabpa	->	Gabpa
Gabpa	->	Gtsf1
Gabpa	->	Ift80
Gabpa	->	Ikzf1
Gabpa	->	Ipo7
Gabpa	->	Mkks
Gabpa	->	Myd88
Gabpa	->	Opn3
Gabpa	->	Prpf3
Gabpa	->	Rfx8
Gabpa	->	Rhbdd3
Gabpa	->	Tet1
Gabpa	->	Ube2m
Gabpa	->	Anxa11
Gabpa	->	Apoo
Gabpa	->	Appl2
Gabpa	->	Atp1a1
Gabpa	->	Brox
Gabpa	->	Cc2d1a
Gabpa	->	Ctdspl2
Gabpa	->	Cwf19l1
Gabpa	->	Ddx1
Gabpa	->	Gabpa
Gabpa	->	Lcorl
Gabpa	->	Med24
Gabpa	->	Ncoa3
Gabpa	->	Pex3
Gabpa	->	Polr2h
Gabpa	->	Rab10
Gabpa	->	Rnpc3
Gabpa	->	Rpl8
Gabpa	->	Rtkn
Gabpa	->	Sema6b
Gabpa	->	Smndc1
Gabpa	->	Stk11ip
Gabpa	->	Tead2
Gabpa	->	Tmem216
Gabpa	->	Usp1
Gabpa	->	Ybey
Gabpa	->	Elk3
Gabpa	->	Gabpa
Gabpa	->	Hipk3
Gabpa	->	Ltb
Gabpa	->	Pan3
Gabpa	->	Sla
Ep300	->	Ak4
Ep300	->	Bcor
Ep300	->	Cdkn1c
Ep300	->	E2f7
Ep300	->	Mbd5
Ep300	->	Tet1
Ep300	->	Adck3
Ep300	->	Cuedc1
Ep300	->	D15Ertd621e
Ep300	->	Ep300
Ep300	->	Mrpl53
Ep300	->	Pgpep1l
Ep300	->	Phf23
Ep300	->	Pip4k2b
Ep300	->	Sqstm1
Ep300	->	Yod1
Ep300	->	Hmgxb4
Ep300	->	Psma3
Ep300	->	Tagap
Ep300	->	BC005537
Ep300	->	Dhcr24
Ep300	->	Dnaja2
Ep300	->	Mre11a
Ep300	->	Runx3
Ep300	->	Setd1a
Ep300	->	Son
Ep300	->	Arhgap30
Ep300	->	Ep300
Ep300	->	Fbxo10
Ep300	->	Rps6ka5
Ep300	->	Uhrf2
Elf2	->	Ak3
Elf2	->	Bcl2a1d
Elf2	->	Iffo1
Elf2	->	Noc3l
Elf2	->	Paip2
Elf2	->	Pcnxl3
Elf2	->	Ptpn11
Elf2	->	Ripk1
Elf2	->	Samd3
Elf2	->	Slx1b
Elf2	->	Stat5b
Elf2	->	Tgoln1
Elf2	->	Xrn2
Elf2	->	Dctn2
Elf2	->	Efnb3
Elf2	->	Eif2s1
Elf2	->	Fbxo11
Elf2	->	Osbpl7
Elf2	->	Ppm1j
Elf2	->	Prr5l
Elf2	->	Taf1a
Elf2	->	Usp25
Elf2	->	Vopp1
Elf2	->	Wsb1
Elf2	->	Ythdf1
Elf2	->	2700097O09Rik
Elf2	->	Vps18
Elf2	->	Mbd5
Elf2	->	Rps19
Elf2	->	Slc6a9
Kdm5a	->	Arglu1
Kdm5a	->	Cd6
Kdm5a	->	Cirbp
Kdm5a	->	Commd6
Kdm5a	->	Ebag9
Kdm5a	->	Gtf2a2
Kdm5a	->	Hmgb1
Kdm5a	->	Lrwd1
Kdm5a	->	Lxn
Kdm5a	->	Npm1
Kdm5a	->	Nudt9
Kdm5a	->	Ralgps2
Kdm5a	->	Rnf7
Kdm5a	->	Trim44
Kdm5a	->	Ube2j2
Kdm5a	->	Crls1
Kdm5a	->	Gns
Kdm5a	->	Gpatch8
Kdm5a	->	Kdm5a
Kdm5a	->	Mrps18a
Kdm5a	->	Sh2d5
Kdm5a	->	Usp6nl
Kdm5a	->	Dlg4
Kdm5a	->	Rnps1
Kdm5a	->	Rpl3
Kdm5a	->	Akt1
Kdm5a	->	Cbx3
Kdm5a	->	Kdm5a
Kdm5a	->	Kif14
Kdm5a	->	Myo9b
Kdm5a	->	N4bp2l2
Kdm5a	->	Qrich1
Kdm5a	->	Rpl21
Kdm5a	->	Rps14
Kdm5a	->	Slc44a2
Kdm5a	->	Txnip
Kdm5a	->	Cyfip2
Kdm5a	->	Gorasp2
Kdm5a	->	H2-Q6
Kdm5a	->	Hdac7
Kdm5a	->	Heg1
Kdm5a	->	Kdm5a
Kdm5a	->	Lmo4
Kdm5a	->	Nr3c1
Kdm5a	->	Nrip3
Kdm5a	->	Poc1a
Kdm5a	->	Rab14
Kdm5a	->	Serp1
Kdm5a	->	Slc39a7
Kdm5a	->	Smyd3
Kdm5a	->	Srxn1
Kdm5a	->	Ugcg
Kdm5a	->	Zfp36l2
Kdm5a	->	Cdc27
Kdm5a	->	Dscr3
Kdm5a	->	Gba2
Kdm5a	->	Golga3
Kdm5a	->	Kdm5a
Kdm5a	->	Ptbp2
Kdm5a	->	Sft2d1
Nfatc2	->	Naa40
Nfatc2	->	Nfatc2
Nfatc2	->	Prrt1
Nfatc2	->	Mrto4
Nfatc2	->	Nfatc2
Nfatc2	->	Nos3
Nfatc2	->	Abr
Nfatc2	->	Cdh17
Nfatc2	->	Cep55
Nfatc2	->	Daxx
Nfatc2	->	Dbp
Nfatc2	->	Fam174a
Nfatc2	->	Fam188a
Nfatc2	->	Gpr180
Nfatc2	->	Lima1
Nfatc2	->	Mcf2l
Nfatc2	->	N4bp2l2
Nfatc2	->	Nfatc2
Nfatc2	->	Phactr4
Nfatc2	->	Rab21
Nfatc2	->	Usp18
Nfatc2	->	Zmat3
Nfatc2	->	Fam65b
Nfatc2	->	Ipo13
Nfatc2	->	Nfatc2
Nfatc2	->	Pak6
Nfatc2	->	Aftph
Nfatc2	->	Cep290
Nfatc2	->	Ebna1bp2
Nfatc2	->	Msc
Nfatc2	->	Nfatc2
Nfatc2	->	Ripk2
Nfatc2	->	Setd1a
Nfatc2	->	Sh3gl1
Nfatc2	->	Ubr5
Nfatc2	->	Wdr77
Cic	->	Cd22
Cic	->	Cic
Cic	->	Itm2c
Cic	->	Kpna1
Cic	->	Mybpc3
Cic	->	Nfatc1
Cic	->	Penk
Cic	->	Ppm1g
Cic	->	Rcor3
Cic	->	Bend4
Cic	->	Cbr3
Cic	->	Ccnd1
Cic	->	Cic
Cic	->	Fam124b
Cic	->	Gna13
Cic	->	Hps1
Cic	->	Tmem39a
Cic	->	Zxdb
Wrnip1	->	Pth1r
Wrnip1	->	Smarcd3
Wrnip1	->	Upf2
Wrnip1	->	Xpo1
Wrnip1	->	Zhx2
Zfp937	->	Anapc4
Zfp937	->	Arhgap12
Zfp937	->	Armcx2
Zfp937	->	Atad2b
Zfp937	->	Ilf3
Zfp937	->	Kif3b
Zfp937	->	Ldb1
Zfp937	->	Nfatc3
Zfp937	->	Pelp1
Zfp937	->	Rarg
Zfp937	->	Rpe
Zfp937	->	Slc31a2
Zfp937	->	Slc35a5
Zfp937	->	Stat5a
Zfp937	->	Usp31
Zfp937	->	Bcas1
Zfp937	->	Mall
Zfp937	->	Piwil2
Zfp937	->	Zhx2
Foxj1	->	4930430F08Rik
Foxj1	->	5031414D18Rik
Foxj1	->	Ada
Foxj1	->	Asb7
Foxj1	->	Cd40lg
Foxj1	->	Cmklr1
Foxj1	->	Dcaf6
Foxj1	->	Dhx40
Foxj1	->	Egr2
Foxj1	->	Esm1
Foxj1	->	Fos
Foxj1	->	Foxj1
Foxj1	->	Kdm2b
Foxj1	->	Lancl3
Foxj1	->	Lta
Foxj1	->	Map3k8
Foxj1	->	Mpzl3
Foxj1	->	Myc
Foxj1	->	Nr4a1
Foxj1	->	Nr4a3
Foxj1	->	Phtf2
Foxj1	->	Pik3ap1
Foxj1	->	Plcg2
Foxj1	->	Scarb1
Foxj1	->	Slco4a1
Foxj1	->	Spry1
Foxj1	->	Tagap
Foxj1	->	Tnf
Foxj1	->	Zhx3
Foxj1	->	Crebl2
Foxj1	->	Foxj1
Foxj1	->	Magi2
Foxj1	->	Sepp1
Foxj1	->	Slc39a8
Foxj1	->	Usp54
Creb5	->	Acrbp
Creb5	->	Dusp3
Creb5	->	Gpr19
Creb5	->	Gramd1c
Creb5	->	Hist1h2af
Creb5	->	Klhl3
Creb5	->	Plekhg5
Creb5	->	Zfp385a
Hoxd9	->	Copz2
Hoxd9	->	Dpep2
Hoxd9	->	Fam57a
Hoxd9	->	Gm4799
Hoxd9	->	Hoxd9
Hoxd9	->	Kif7
Hoxd9	->	Nmnat2
Hoxd9	->	Synj2
Tfec	->	Fam167b
Tfec	->	Fgd2
Tfec	->	Gpr137c
Tfec	->	Npdc1
Tfec	->	Per2
Tfec	->	Prickle1
Tfec	->	Slc37a2
Tfec	->	Spry1
Tfec	->	Tmem108
Hoxb3	->	Celf4
Hoxb3	->	Dyrk2
Hoxb3	->	Gab2
Hoxb3	->	Hoxb3
Hoxb3	->	Tle2
Hoxb3	->	Zc3h3
Hoxb3	->	Zfp362
1810024B03Rik	->	Ccdc125
1810024B03Rik	->	Cuedc2
1810024B03Rik	->	Prss36
1810024B03Rik	->	B3gnt3
1810024B03Rik	->	Eef2k
1810024B03Rik	->	Rps6kb1
Hoxd12	->	Hoxd12
Hoxd12	->	Rhbdf2
Hoxd12	->	Slk
Hoxd12	->	Trpc1
Hoxd12	->	Zfp46
Elf3	->	Bambi
Elf3	->	Dgkh
Elf3	->	Ebf1
Elf3	->	Glyctk
Elf3	->	Mib2
Elf3	->	Rbpj
Elf3	->	Synpo2
Elf3	->	Tnfsf8
Zkscan8	->	Alg13
Zkscan8	->	Ankrd27
Zkscan8	->	Bnip1
Zkscan8	->	Cradd
Zkscan8	->	Dse
Zkscan8	->	Eif4b
Zkscan8	->	Mr1
Zkscan8	->	Nsfl1c
Zkscan8	->	Prkacb
Zkscan8	->	Rere
Zkscan8	->	Satb1
Zkscan8	->	Tusc2
Zkscan8	->	Zfp446
Zkscan8	->	Zswim1
Zfp938	->	Fcgr4
Zfp938	->	Hspbap1
Zfp938	->	Lzts1
Zfp938	->	Mfsd2a
Zfp938	->	Pdzd8
Zfp938	->	Ppp5c
Zfp938	->	Slc35c1
Zfp938	->	Tcof1
Zfp938	->	Ubr4
Zfp938	->	Zfp395
Zfp938	->	Caml
Zfp938	->	Clcn7
Zfp938	->	Cyp4f18
Zfp938	->	Klc3
Zfp938	->	Mllt1
Zfp938	->	Phospho2
Zfp938	->	Rel
Zfp938	->	Rnf121
Zfp938	->	Sos2
Zfp938	->	Tmem108
Zfp938	->	Zfp513
Bcl11a	->	1810030O07Rik
Bcl11a	->	Bcl11a
Bcl11a	->	Gpr55
Bcl11a	->	Mapk3
Bcl11a	->	Ppip5k1
Bcl11a	->	Rapgef4
Bcl11a	->	Rassf3
Bcl11a	->	Rftn1
Bcl11a	->	Apbb1
Bcl11a	->	Arhgef5
Bcl11a	->	Bcl11a
Bcl11a	->	Bend5
Bcl11a	->	Cd74
Bcl11a	->	Cdh1
Bcl11a	->	Cxcl9
Bcl11a	->	Hfe
Bcl11a	->	Hist1h4k
Bcl11a	->	Iigp1
Bcl11a	->	Jph4
Bcl11a	->	Mras
Bcl11a	->	Myo1e
Bcl11a	->	Pkib
Bcl11a	->	Ssbp2
Bcl11a	->	Tbc1d4
Bcl11a	->	Timm8a1
Bcl11a	->	Unc5b
Bcl11a	->	Zfp869
Zfp275	->	Cxcr5
Zfp275	->	Eml4
Zfp275	->	Mgrn1
Zfp275	->	Spock2
Zfp275	->	Trmt2a
Cebpz	->	Ar
Cebpz	->	Asxl1
Cebpz	->	Brd2
Cebpz	->	Cald1
Cebpz	->	Dlg2
Cebpz	->	Mad2l2
Cebpz	->	Mast4
Cebpz	->	Mthfd2l
Cebpz	->	Nprl3
Cebpz	->	Pi15
Cebpz	->	Tnpo2
Cebpz	->	Trim11
Cebpz	->	Zbtb38
Cebpz	->	Nfe2l1
Cebpz	->	Son
E2f2	->	E2f2
E2f2	->	Mki67
E2f2	->	Tbx21
E2f2	->	E2f2
E2f2	->	Gpr180
E2f2	->	Kif18a
E2f2	->	Tlr6
E2f2	->	Usp53
E2f2	->	Vprbp
E2f2	->	Arhgef2
E2f2	->	Dmap1
E2f2	->	E2f2
E2f2	->	G3bp1
E2f2	->	Mast4
E2f2	->	Sap130
E2f2	->	Slc7a1
E2f2	->	Tiam1
E2f2	->	Timeless
E2f2	->	Tyms
E2f2	->	Ywhag
E2f2	->	2210016L21Rik
E2f2	->	Avil
E2f2	->	Bcor
E2f2	->	Cdk5rap2
E2f2	->	Cdkn2c
E2f2	->	D030056L22Rik
E2f2	->	Dhx29
E2f2	->	Dmtf1
E2f2	->	E2f2
E2f2	->	Ercc6l
E2f2	->	Gabpb2
E2f2	->	Hdac9
E2f2	->	Hist1h1e
E2f2	->	Itga2
E2f2	->	Lrr1
E2f2	->	Lrrc8c
E2f2	->	Mis18bp1
E2f2	->	Mmgt2
E2f2	->	Paqr4
E2f2	->	Pkmyt1
E2f2	->	Rabepk
E2f2	->	Senp8
E2f2	->	Sigmar1
E2f2	->	Slc11a2
E2f2	->	Slc7a11
E2f2	->	Syce2
E2f2	->	Taf6
E2f2	->	Tfdp2
E2f2	->	Tnfrsf13c
E2f2	->	Top2a
E2f2	->	Topbp1
E2f2	->	Trub2
E2f2	->	Tst
E2f2	->	Wiz
E2f2	->	Zwint
E2f2	->	Chaf1a
E2f2	->	Cyfip2
E2f2	->	Dbndd2
E2f2	->	Dtx3
E2f2	->	E2f2
E2f2	->	Gnpda2
E2f2	->	Hist1h1d
E2f2	->	Hsf4
E2f2	->	Kif21b
E2f2	->	Med18
E2f2	->	Nup37
E2f2	->	Rad21
E2f2	->	Rad23a
E2f2	->	Rpa2
E2f2	->	Rrm2
E2f2	->	Serpini1
E2f2	->	Sike1
E2f2	->	Stk38
E2f2	->	Strn
E2f2	->	Taok3
E2f2	->	Top2a
E2f2	->	Zfp3
E2f2	->	2810417H13Rik
E2f2	->	Armcx1
E2f2	->	Casc5
E2f2	->	Cbx5
E2f2	->	Creb1
E2f2	->	E2f2
E2f2	->	Fam69a
E2f2	->	Gtf3a
E2f2	->	Mgea5
E2f2	->	Pipox
E2f2	->	Pten
E2f2	->	Ptov1
E2f2	->	Sipa1
E2f2	->	Sp100
E2f2	->	Taf1
E2f2	->	Wfs1
E2f2	->	2210013O21Rik
E2f2	->	6430548M08Rik
E2f2	->	Ccng2
E2f2	->	Cryzl1
E2f2	->	Depdc5
E2f2	->	Dync1li1
E2f2	->	E2f2
E2f2	->	Ect2
E2f2	->	Fancf
E2f2	->	Gba2
E2f2	->	Gpbp1
E2f2	->	Hyal2
E2f2	->	Nop2
E2f2	->	Pola1
E2f2	->	Polh
E2f2	->	Slc9a5
E2f2	->	Snx13
E2f2	->	Tor1b
Ezh2	->	Coro2a
Ezh2	->	Ezh2
Ezh2	->	Fbxl19
Ezh2	->	Kcnq3
Ezh2	->	Macf1
Ezh2	->	Map2k5
Ezh2	->	Map3k2
Ezh2	->	Mospd1
Ezh2	->	Ppp4r1
Ezh2	->	Rtn3
Ezh2	->	Slc10a7
Ezh2	->	Tbc1d5
Ezh2	->	U2af2
Ezh2	->	9330158H04Rik
Ezh2	->	Asf1b
Ezh2	->	Ezh2
Ezh2	->	Fkbp2
Ezh2	->	Il6st
Ezh2	->	Lrrc58
Ezh2	->	Mcm3
Ezh2	->	Nde1
Ezh2	->	Nrm
Ezh2	->	Sntb2
Ezh2	->	Usp34
Ezh2	->	Zbtb42
Ezh2	->	Acta2
Ezh2	->	Armcx4
Ezh2	->	Cbfa2t2
Ezh2	->	Ezh2
Ezh2	->	Klhl24
Ezh2	->	Pcgf3
Ezh2	->	Rbm17
Ezh2	->	Wtap
Ezh2	->	Arf6
Ezh2	->	Aurkb
Ezh2	->	Eif5
Ezh2	->	Ezh2
Ezh2	->	Ezh2
Ezh2	->	Hnrnpa2b1
Ezh2	->	Rorb
Hlf	->	2810417H13Rik
Hlf	->	Bub1
Hlf	->	Grk5
Hlf	->	Gtf2ird1
Hlf	->	Pcdhga11
Hlf	->	Ptprk
Hlf	->	Tob1
Hlf	->	D15Ertd621e
Hlf	->	Dusp6
Hlf	->	Glra1
Hlf	->	Gosr2
Hlf	->	Lonrf1
Hlf	->	Phf3
Hlf	->	Scoc
E2f8	->	Arhgap11a
E2f8	->	Cdca2
E2f8	->	Cyld
E2f8	->	E2f7
E2f8	->	E2f8
E2f8	->	Enoph1
E2f8	->	Fam102a
E2f8	->	Fignl1
E2f8	->	Larp7
E2f8	->	Maea
E2f8	->	Mcm4
E2f8	->	Prr11
E2f8	->	Reep4
E2f8	->	Rere
E2f8	->	Sap30
E2f8	->	Sf3b3
E2f8	->	Slc29a1
E2f8	->	Smchd1
E2f8	->	Tmub2
E2f8	->	Top2a
E2f8	->	Wrn
E2f8	->	2810417H13Rik
E2f8	->	Abhd12
E2f8	->	Ampd2
E2f8	->	Armc8
E2f8	->	Atp5g1
E2f8	->	Blm
E2f8	->	Car2
E2f8	->	Ccnf
E2f8	->	Cdca5
E2f8	->	Chaf1a
E2f8	->	Clspn
E2f8	->	Disp1
E2f8	->	Dynll2
E2f8	->	E2f7
E2f8	->	E2f8
E2f8	->	Eftud2
E2f8	->	Emg1
E2f8	->	Fancm
E2f8	->	Fbxo5
E2f8	->	Fen1
E2f8	->	Gins3
E2f8	->	Hells
E2f8	->	Hist1h1b
E2f8	->	Hist1h1e
E2f8	->	Hist1h4i
E2f8	->	Klhl21
E2f8	->	Lig1
E2f8	->	Mcm10
E2f8	->	Mllt6
E2f8	->	Mthfd1
E2f8	->	Mybl2
E2f8	->	Nampt
E2f8	->	Npy1r
E2f8	->	Orc6
E2f8	->	Pbk
E2f8	->	Pgp
E2f8	->	Plk4
E2f8	->	Pms2
E2f8	->	Ppfia3
E2f8	->	Rad51
E2f8	->	Rad51ap1
E2f8	->	Rfc3
E2f8	->	Rfwd3
E2f8	->	Rrm2
E2f8	->	Sema4b
E2f8	->	Setd4
E2f8	->	Setd8
E2f8	->	Smarca5
E2f8	->	Srm
E2f8	->	Srsf7
E2f8	->	Suz12
E2f8	->	Tmpo
E2f8	->	Top2a
E2f8	->	Trim59
E2f8	->	Upf1
E2f8	->	Usp1
E2f8	->	Usp42
E2f8	->	Wdr76
E2f8	->	Zc3h14
E2f8	->	Abhd12
E2f8	->	Atad2
E2f8	->	Aurkb
E2f8	->	Ccdc82
E2f8	->	Ccne2
E2f8	->	Chaf1a
E2f8	->	Clip1
E2f8	->	Clock
E2f8	->	Clspn
E2f8	->	Dnmt1
E2f8	->	E2f1
E2f8	->	E2f8
E2f8	->	Fbxo5
E2f8	->	Gins3
E2f8	->	Hist1h1b
E2f8	->	Hist1h1e
E2f8	->	Hivep2
E2f8	->	Kcna3
E2f8	->	Lpar2
E2f8	->	March6
E2f8	->	Mcm5
E2f8	->	Mgrn1
E2f8	->	Mtmr4
E2f8	->	Nup62
E2f8	->	Oit3
E2f8	->	Pax3
E2f8	->	Plekho2
E2f8	->	Rad51
E2f8	->	Rasgrp1
E2f8	->	Rfc1
E2f8	->	Rrm1
E2f8	->	Rrm2
E2f8	->	Rspry1
E2f8	->	Sh3bp2
E2f8	->	Sla2
E2f8	->	Snx12
E2f8	->	Spc25
